fecha,localidad_origen,provincia_origen,pais_origen,localidad_destino,provincia_destino,pais_destino,par_origen_destino,ruta_clasificacion,descripcion,asientos,pasajeros
2024-01-02,La Falda,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,la falda - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,47
2024-01-02,La Rioja,La Rioja,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,la rioja - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,12
2024-01-02,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,26,26
2024-01-02,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,58
2024-01-02,Rio Cuarto,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rio cuarto - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,61
2024-01-02,Jacinto Arauz,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,jacinto arauz - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,39
2024-01-02,Villa General Belgrano,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa general belgrano - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,44
2024-01-02,Henderson,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,henderson - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,54
2024-01-02,La Falda,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,la falda - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,57
2024-01-03,San Carlos De Bariloche,Río Negro,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san carlos de bariloche - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,73
2024-01-04,Villa Cura Brochero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa cura brochero - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,57
2024-01-02,San Fernando Del Valle De Catamarca,Catamarca,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san fernando del valle de catamarca - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,39
2024-01-03,San Fernando Del Valle De Catamarca,Catamarca,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san fernando del valle de catamarca - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,45
2024-01-02,La Rioja,La Rioja,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,la rioja - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,79
2024-01-02,Pergamino,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,pergamino - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,59
2024-01-02,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Pergamino,Buenos Aires,Argentina,ciudad autonoma de buenos aires - pergamino,Porteñas,Común / Común con aire / Semicama,58,42
2024-01-02,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Pergamino,Buenos Aires,Argentina,ciudad autonoma de buenos aires - pergamino,Porteñas,Común / Común con aire / Semicama,58,20
2024-01-03,Pergamino,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,pergamino - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,24
2024-01-02,Pergamino,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,pergamino - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,52
2024-01-01,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Pergamino,Buenos Aires,Argentina,ciudad autonoma de buenos aires - pergamino,Porteñas,Común / Común con aire / Semicama,58,15
2024-01-02,San Pedro,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san pedro - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,50
2024-01-02,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,San Pedro,Buenos Aires,Argentina,ciudad autonoma de buenos aires - san pedro,Porteñas,Común / Común con aire / Semicama,58,41
2024-01-03,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Henderson,Buenos Aires,Argentina,ciudad autonoma de buenos aires - henderson,Porteñas,Común / Común con aire / Semicama,58,38
2024-01-04,Henderson,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,henderson - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,36
2024-01-03,Henderson,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,henderson - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,47
2024-01-02,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Henderson,Buenos Aires,Argentina,ciudad autonoma de buenos aires - henderson,Porteñas,Común / Común con aire / Semicama,58,20
2024-01-03,Jacinto Arauz,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,jacinto arauz - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,49
2024-01-04,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,41
2024-01-03,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,44
2024-01-03,Villa General Belgrano,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa general belgrano - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,48
2024-01-04,Villa General Belgrano,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa general belgrano - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,43
2024-01-02,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,52
2024-01-04,Rio Cuarto,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rio cuarto - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,31
2024-01-02,Capilla Del Monte,Córdoba,Argentina,La Plata,Buenos Aires,Argentina,capilla del monte - la plata,Intrafederales,Común / Común con aire / Semicama,56,26
2024-01-02,San Fernando Del Valle De Catamarca,Catamarca,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san fernando del valle de catamarca - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,81
2024-01-02,Eduardo Castex,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,eduardo castex - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,50
2024-01-02,Villa Cura Brochero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa cura brochero - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,71
2024-01-02,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,25
2024-01-01,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,27
2024-01-03,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,17
2024-01-04,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,18
2024-01-06,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,24
2024-01-07,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,18
2024-01-08,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,10
2024-01-09,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,16
2024-01-10,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,22
2024-01-13,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,9
2024-01-15,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,13
2024-01-17,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,8
2024-01-18,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,24
2024-01-20,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,20
2024-01-21,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,24
2024-01-23,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,10
2024-01-11,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,18
2024-01-16,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,9
2024-01-19,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,25
2024-01-14,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,16
2024-01-27,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,17
2024-01-26,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,21
2024-01-28,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,20
2024-01-29,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,12
2024-01-31,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,9
2024-01-06,San Martin De Los Andes,Neuquén,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san martin de los andes - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,79
2024-01-05,San Fernando Del Valle De Catamarca,Catamarca,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san fernando del valle de catamarca - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,55
2024-01-05,Villa Cura Brochero,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa cura brochero - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,51
2024-01-04,San Fernando Del Valle De Catamarca,Catamarca,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san fernando del valle de catamarca - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,42
2024-01-04,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,23
2024-01-06,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,33
2024-01-05,La Rioja,La Rioja,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,la rioja - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,47
2024-01-03,La Rioja,La Rioja,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,la rioja - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,75
2024-01-03,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Pergamino,Buenos Aires,Argentina,ciudad autonoma de buenos aires - pergamino,Porteñas,Común / Común con aire / Semicama,58,12
2024-01-04,Pergamino,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,pergamino - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,26
2024-01-04,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Pergamino,Buenos Aires,Argentina,ciudad autonoma de buenos aires - pergamino,Porteñas,Común / Común con aire / Semicama,58,21
2024-01-04,Pergamino,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,pergamino - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,20
2024-01-03,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Pergamino,Buenos Aires,Argentina,ciudad autonoma de buenos aires - pergamino,Porteñas,Común / Común con aire / Semicama,58,39
2024-01-05,Pergamino,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,pergamino - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,20
2024-01-03,Pergamino,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,pergamino - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,39
2024-01-04,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Pergamino,Buenos Aires,Argentina,ciudad autonoma de buenos aires - pergamino,Porteñas,Común / Común con aire / Semicama,58,21
2024-01-01,San Pedro,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san pedro - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,49
2024-01-01,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,San Pedro,Buenos Aires,Argentina,ciudad autonoma de buenos aires - san pedro,Porteñas,Común / Común con aire / Semicama,60,18
2024-01-02,San Pedro,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san pedro - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,50
2024-01-02,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,San Pedro,Buenos Aires,Argentina,ciudad autonoma de buenos aires - san pedro,Porteñas,Común / Común con aire / Semicama,60,26
2024-01-04,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,San Pedro,Buenos Aires,Argentina,ciudad autonoma de buenos aires - san pedro,Porteñas,Común / Común con aire / Semicama,60,16
2024-01-04,San Pedro,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san pedro - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,11
2024-01-03,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,31,31
2024-01-04,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,31,21
2024-01-06,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,31,10
2024-01-05,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Henderson,Buenos Aires,Argentina,ciudad autonoma de buenos aires - henderson,Porteñas,Común / Común con aire / Semicama,58,33
2024-01-06,Henderson,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,henderson - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,18
2024-01-04,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Henderson,Buenos Aires,Argentina,ciudad autonoma de buenos aires - henderson,Porteñas,Común / Común con aire / Semicama,58,35
2024-01-05,Henderson,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,henderson - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,18
2024-01-02,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,31,31
2024-01-06,Córdoba,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,35
2024-01-02,Córdoba,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,98
2024-01-03,Córdoba,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,59
2024-01-05,Córdoba,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,21
2024-01-04,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,19
2024-01-02,Córdoba,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,71
2024-01-03,Córdoba,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,54
2024-01-05,Córdoba,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,57
2024-01-04,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,39
2024-01-06,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,43
2024-01-02,Capilla Del Monte,Córdoba,Argentina,La Plata,Buenos Aires,Argentina,capilla del monte - la plata,Intrafederales,Ejecutivo / Suite,56,27
2024-01-03,Capilla Del Monte,Córdoba,Argentina,La Plata,Buenos Aires,Argentina,capilla del monte - la plata,Intrafederales,Ejecutivo / Suite,56,44
2024-01-05,Capilla Del Monte,Córdoba,Argentina,La Plata,Buenos Aires,Argentina,capilla del monte - la plata,Intrafederales,Ejecutivo / Suite,56,20
2024-01-05,Chilecito,La Rioja,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,chilecito - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,38
2024-01-03,Chilecito,La Rioja,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,chilecito - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,77
2024-01-06,Chilecito,La Rioja,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,chilecito - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,50
2024-01-02,Chilecito,La Rioja,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,chilecito - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,52
2024-01-04,Chilecito,La Rioja,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,chilecito - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,42
2024-01-03,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,50
2024-01-05,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,44
2024-01-06,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,61
2024-01-04,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,35
2024-01-06,San Fernando Del Valle De Catamarca,Catamarca,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san fernando del valle de catamarca - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,19
2024-01-03,San Fernando Del Valle De Catamarca,Catamarca,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san fernando del valle de catamarca - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,45
2024-01-02,San Fernando Del Valle De Catamarca,Catamarca,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san fernando del valle de catamarca - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,56,39
2024-01-04,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,26,24
2024-01-06,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,26,18
2024-01-03,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,26,23
2024-01-05,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,26,9
2024-01-02,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,21
2024-01-03,Capilla Del Monte,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,capilla del monte - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,25
